individu_id,date,activite,duree,unite,poids_kg,calories
1009,2025-02-14,natation,48.85,min,58.8,436.3
1009,2025-02-15,natation,0.73,h,58.8,359.6
1009,2025-02-16,velò,21.27,min,58.8,164.3
1009,2025-02-17,course,53.51,min,58.8,435.2
1009,2025-02-18,cours,35.5,min,58.8,378.0
1009,2025-02-19,natation,51.41,min,58.8,534.3
1009,2025-02-20,velo,1.38,h,58.8,590.5
1009,2025-02-21,natation,0.73,h,58.8,334.9
1009,2025-02-22,course,42.87,min,58.8,420.2
1009,2025-02-23,run,0.74,h,58.8,483.2
1009,2025-02-24,velo,59.03,min,58.8,496.9
1009,2025-02-25,course,48.71,min,58.8,454.9
1009,2025-02-26,velo,37.68,min,58.8,335.6
1009,2025-02-27,course,54.48,min,58.8,703.0
1009,2025-02-28,course,40.77,min,58.8,385.1
1009,2025-03-01,velo,42.83,min,58.8,288.4
1010,2025-01-01,velo,44.02,min,68.0,438.9
1010,2025-01-02,velo,0.6,h,68.0,333.1
1010,2025-01-03,natation,43.93,min,68.0,339.4
1010,2025-01-04,course,0.64,h,,129.0
1010,2025-01-05,velo,55.83,min,68.0,424.7
1010,2025-01-06,natation,44.25,min,68.0,407.8
1010,2025-01-07,velo,32.52,min,68.0,294.9
1010,2025-01-08,course,41.32,min,68.0,537.2
1010,2025-01-09,velo,59.38,min,68.0,595.3
1010,2025-01-10,course,48.47,min,68.0,578.5
1010,2025-01-11,course,1.43,h,68.0,1028.4
1010,2025-01-12,natation,43.68,min,68.0,428.2
1010,2025-01-13,course,58.0,min,68.0,621.5
1010,2025-01-14,velo,16.92,min,68.0,133.6
1010,2025-01-15,velo,27.24,min,68.0,283.1
1010,2025-01-16,natation,53.44,min,68.0,509.7
1010,2025-01-17,run,38.94,min,68.0,403.2
1010,2025-01-18,course,1.1,h,68.0,862.6
1010,2025-01-19,velo,0.78,h,68.0,368.0
1010,2025-01-20,course,24.48,min,68.0,336.6
1010,2025-01-21,course,0.93,h,68.0,545.9
1010,2025-01-22,course,65.29,min,68.0,945.9
1010,2025-01-23,velo,0.8,h,68.0,440.4
1010,2025-01-24,course,45.19,min,68.0,573.8
1010,2025-01-25,course,56.33,min,68.0,680.0
1010,2025-01-26,velo,46.02,min,68.0,471.6
1010,2025-01-27,course,63.56,min,68.0,737.5
1010,2025-01-28,velo,80.76,min,68.0,716.0
1010,2025-01-29,course,59.75,min,68.0,653.0
1010,2025-01-30,natation,41.41,min,68.0,362.5
1010,2025-01-31,course,1.07,h,68.0,763.3
1010,2025-02-01,course,56.17,min,68.0,705.8
1010,2025-02-02,velo,0.81,h,68.0,386.6
1010,2025-02-03,course,40.43,min,68.0,438.9
1010,2025-02-04,course,26.2,min,68.0,313.3
1010,2025-02-05,velo,40.23,min,68.0,375.9
1010,2025-02-06,run,47.56,min,68.0,548.4
1010,2025-02-07,velo,50.43,min,68.0,389.0
1010,2025-02-08,velo,42.47,min,68.0,386.5
1010,2025-02-09,velo,47.42,min,68.0,516.4
1010,2025-02-10,velo,0.99,h,68.0,453.9
1010,2025-02-11,course,1.02,h,68.0,775.9
1010,2025-02-12,velo,57.99,min,,554.5
1010,2025-02-13,velò,35.57,min,68.0,323.3
1010,2025-02-14,course,0.93,h,68.0,643.4
1010,2025-02-15,natation,37.79,min,68.0,345.5
1010,2025-02-16,natation,60.39,min,68.0,573.8
1010,2025-02-17,natation,1.02,h,68.0,537.3
1010,2025-02-18,velo,51.54,min,68.0,449.9
1010,2025-02-19,course,1.23,h,68.0,654.0
1010,2025-02-20,velo,0.81,h,68.0,455.9
1010,2025-02-21,velo,34.0,min,68.0,283.8
1010,2025-02-22,velo,1.3,h,68.0,676.6
1010,2025-02-23,velo,43.93,min,68.0,350.8
1010,2025-02-24,velò,96.81,min,68.0,888.7
1010,2025-02-25,velo,43.26,min,68.0,319.2
1010,2025-02-26,natation,0.83,h,68.0,492.5
1010,2025-02-27,course,53.0,min,68.0,534.9
1010,2025-02-28,natation,52.55,min,68.0,553.5
1010,2025-03-01,natation,28.94,min,68.0,261.4
1011,2025-01-01,course,0.57,h,53.1,388.1
1011,2025-01-02,course,1.64,h,53.1,983.9
1011,2025-01-03,course,49.25,min,53.1,375.0
1011,2025-01-04,velo,76.8,min,53.1,609.6
1011,2025-01-05,velo,45.51,min,53.1,326.7
1011,2025-01-06,natation,63.14,min,53.1,491.8
1011,2025-01-07,natation,27.11,min,53.1,187.7
1011,2025-01-08,velo,62.44,min,53.1,465.8
1011,2025-01-09,cours,0.98,h,53.1,567.7
1011,2025-01-10,velo,33.72,min,53.1,240.2
1011,2025-01-11,natation,0.92,h,53.1,392.4
1011,2025-01-12,natation,61.76,min,53.1,528.5
1011,2025-01-13,natation,1.26,h,53.1,524.4
1011,2025-01-14,course,25.93,min,53.1,210.6
1011,2025-01-15,course,0.93,h,53.1,488.0
1011,2025-01-16,natation,38.84,min,53.1,337.6
1011,2025-01-17,velo,21.39,min,53.1,136.2
1011,2025-01-18,course,70.16,min,53.1,626.9
1011,2025-01-19,velo,45.0,min,53.1,321.8
1011,2025-01-20,velo,45.65,min,53.1,97.8
1011,2025-01-21,course,90.36,min,53.1,764.0
1011,2025-01-22,course,1.31,h,53.1,751.6
1011,2025-01-23,velo,60.32,min,53.1,444.7
1011,2025-01-24,course,14.42,min,53.1,146.1
1011,2025-01-25,velo,51.11,min,53.1,374.7
1011,2025-01-26,course,0.77,h,53.1,459.1
1011,2025-01-27,natation,0.89,h,53.1,372.9
1011,2025-01-28,natation,56.04,min,53.1,351.9
1011,2025-01-29,course,22.29,min,53.1,200.3
1011,2025-01-30,natation,34.62,min,53.1,276.0
1011,2025-01-31,natation,1.05,h,53.1,530.7
1011,2025-02-01,natation,0.86,h,53.1,345.0
1011,2025-02-02,course,0.98,h,53.1,600.6
1011,2025-02-03,natation,0.96,h,53.1,459.9
1011,2025-02-04,run,50.51,min,53.1,522.4
1011,2025-02-05,velo,1.22,h,53.1,518.1
1011,2025-02-06,velo,1.16,h,53.1,502.8
1011,2025-02-07,course,30.56,min,53.1,287.6
1011,2025-02-08,velo,1.13,h,53.1,472.3
1011,2025-02-09,velo,51.09,min,53.1,377.1
1011,2025-02-10,course,1.11,h,53.1,605.7
1011,2025-02-11,velo,40.28,min,53.1,348.8
1011,2025-02-12,run,1.15,h,53.1,646.7
1011,2025-02-13,velo,51.47,min,53.1,366.9
1011,2025-02-14,velo,0.9,h,53.1,444.5
1011,2025-02-15,course,37.82,min,53.1,270.3
1011,2025-02-16,course,1.24,h,53.1,629.6
1011,2025-02-17,velo,41.06,min,53.1,281.4
1011,2025-02-18,velo,42.61,min,53.1,288.4
1011,2025-02-19,natation,0.96,h,53.1,430.8
1011,2025-02-20,course,1.43,h,53.1,852.0
1011,2025-02-21,cours,31.28,min,53.1,293.4
1011,2025-02-22,course,30.5,min,53.1,293.4
1011,2025-02-23,velo,32.71,min,53.1,250.7
1011,2025-02-24,natation,1.11,h,53.1,517.0
1011,2025-02-25,natation,0.78,h,53.1,358.9
1011,2025-02-26,course,1.19,h,53.1,680.7
1011,2025-02-27,natation,51.57,min,53.1,423.4
1011,2025-02-28,course,39.7,min,53.1,390.5
1011,2025-03-01,velo,67.52,min,53.1,390.3
1012,2025-01-01,course,1.23,h,79.6,1092.9
1012,2025-01-02,course,45.66,min,79.6,620.3
1012,2025-01-03,course,0.66,h,79.6,515.9
1012,2025-01-04,velo,69.88,min,79.6,525.0
1012,2025-01-05,cours,57.69,min,79.6,932.9
1012,2025-01-06,course,18.6,min,79.6,214.3
1012,2025-01-07,velo,29.34,min,79.6,292.2
1012,2025-01-08,course,44.37,min,79.6,555.3
1012,2025-01-09,course,59.88,min,79.6,852.7
1012,2025-01-10,course,0.81,h,79.6,603.8
1012,2025-01-11,velo,58.29,min,79.6,688.7
1012,2025-01-12,course,0.87,h,79.6,749.4
1012,2025-01-13,natation,0.72,h,79.6,427.8
1012,2025-01-14,velo,0.79,h,79.6,430.4
1012,2025-01-15,velo,48.98,min,79.6,473.9
1012,2025-01-16,velo,56.89,min,79.6,565.5
1012,2025-01-17,velo,39.77,min,79.6,382.2
1012,2025-01-18,natation,36.25,min,79.6,470.3
1012,2025-01-19,course,0.73,h,79.6,593.6
1012,2025-01-20,velo,49.87,min,79.6,504.3
1012,2025-01-21,course,44.94,min,79.6,565.9
1012,2025-01-22,velò,43.82,min,79.6,449.5
1012,2025-01-23,course,1.26,h,79.6,1058.3
1012,2025-01-24,velo,57.82,min,79.6,544.7
1012,2025-01-25,course,63.09,min,79.6,893.3
1012,2025-01-26,course,10.0,min,79.6,131.9
1012,2025-01-27,velo,0.98,h,79.6,615.6
1012,2025-01-28,course,21.65,min,79.6,256.7
1012,2025-01-29,velo,1.22,h,79.6,757.7
1012,2025-01-30,natation,38.29,min,79.6,408.7
1012,2025-01-31,course,38.07,min,79.6,450.9
1012,2025-02-01,course,39.2,min,79.6,534.4
1012,2025-02-02,course,53.71,min,79.6,632.5
1012,2025-02-03,natation,35.24,min,79.6,375.2
1012,2025-02-04,course,0.67,h,79.6,507.3
1012,2025-02-05,course,51.05,min,79.6,710.3
1012,2025-02-06,cours,58.54,min,79.6,849.9
1012,2025-02-07,course,18.57,min,79.6,247.7
1012,2025-02-08,natation,21.06,min,79.6,248.8
1012,2025-02-09,course,0.9,h,79.6,269.0
1012,2025-02-10,course,0.87,h,79.6,776.8
1012,2025-02-11,course,35.58,min,79.6,472.3
1012,2025-02-12,velo,62.69,min,79.6,691.9
1012,2025-02-13,course,54.22,min,79.6,833.5
1012,2025-02-14,natation,47.74,min,79.6,644.4
1012,2025-02-15,run,0.77,h,79.6,660.3
1012,2025-02-16,course,0.98,h,79.6,829.5
1012,2025-02-17,course,0.58,h,79.6,524.5
1012,2025-02-18,natation,31.33,min,79.6,409.8
1012,2025-02-19,velo,55.5,min,79.6,524.7
1012,2025-02-20,course,73.34,min,79.6,1140.4
1012,2025-02-21,course,43.84,min,79.6,489.6
1012,2025-02-22,course,31.44,min,79.6,400.9
1012,2025-02-23,natation,38.86,min,79.6,385.2
1012,2025-02-24,velo,10.0,min,79.6,99.9
1012,2025-02-25,natation,53.8,min,79.6,611.6
1012,2025-02-26,velo,49.13,min,79.6,488.2
1012,2025-02-27,velo,1.13,h,79.6,784.1
1012,2025-02-28,velo,40.51,min,79.6,393.9
1012,2025-03-01,velo,32.77,min,79.6,352.9
1013,2025-01-01,natation,0.87,h,59.3,394.8
1013,2025-01-02,velo,38.99,min,59.3,271.8
1013,2025-01-03,natation,16.71,min,59.3,154.8
1013,2025-01-04,course,55.7,min,59.3,522.7
1013,2025-01-05,course,17.88,min,59.3,143.1
1013,2025-01-06,course,60.29,min,59.3,638.8
1013,2025-01-07,course,39.15,min,59.3,1002.6
1013,2025-01-08,course,0.91,h,59.3,576.0
1013,2025-01-09,velo,44.27,min,59.3,410.4
1013,2025-01-10,velo,57.72,min,59.3,418.4
1013,2025-01-11,cours,0.71,h,59.3,399.9
1013,2025-01-12,natation,44.98,min,59.3,392.4
1013,2025-01-13,course,0.74,h,59.3,521.7
1013,2025-01-14,course,0.89,h,59.3,526.6
1013,2025-01-15,velo,1.49,h,59.3,738.5
1013,2025-01-16,course,23.66,min,59.3,232.7
1013,2025-01-17,course,48.95,min,59.3,501.9
1013,2025-01-18,natation,40.15,min,59.3,347.1
1013,2025-01-19,course,37.73,min,59.3,425.1
1013,2025-01-20,velo,25.44,min,59.3,230.2
1013,2025-01-21,velo,0.81,h,59.3,394.9
1013,2025-01-22,course,1.05,h,59.3,584.4
1013,2025-01-23,course,55.9,min,59.3,563.2
1013,2025-01-24,course,1.42,h,59.3,714.6
1013,2025-01-25,course,50.78,min,59.3,460.8
1013,2025-01-26,course,29.33,min,59.3,301.4
1013,2025-01-27,velo,1.02,h,59.3,421.1
1013,2025-01-28,course,27.18,min,59.3,230.7
1013,2025-01-29,course,50.7,min,59.3,553.7
1013,2025-01-30,course,1.36,h,59.3,902.5
1013,2025-01-31,velo,60.16,min,59.3,486.3
1013,2025-02-01,velo,21.2,min,59.3,156.1
1013,2025-02-02,run,0.78,h,59.3,466.6
1013,2025-02-03,velo,47.11,min,59.3,485.5
1013,2025-02-04,velo,70.64,min,59.3,631.1
1013,2025-02-05,velo,1.07,h,59.3,526.6
1013,2025-02-06,natation,22.39,min,59.3,148.7
1013,2025-02-07,course,53.85,min,59.3,511.5
1013,2025-02-08,course,22.11,min,59.3,233.5
1013,2025-02-09,course,33.52,min,59.3,372.4
1013,2025-02-10,natation,46.54,min,,442.8
1013,2025-02-11,natation,32.86,min,59.3,299.7
1013,2025-02-12,velo,65.26,min,59.3,544.2
1013,2025-02-13,natation,1.32,h,59.3,708.3
1013,2025-02-14,course,35.18,min,59.3,98.3
1013,2025-02-15,course,50.81,min,59.3,537.4
1013,2025-02-16,velo,1.27,h,59.3,610.6
1013,2025-02-17,course,0.98,h,59.3,555.7
1013,2025-02-18,velo,1.09,h,59.3,558.9
1013,2025-02-19,course,44.14,min,59.3,429.6
1013,2025-02-20,velo,49.38,min,59.3,460.9
1013,2025-02-21,course,49.61,min,59.3,501.2
1013,2025-02-22,course,65.82,min,59.3,648.2
1013,2025-02-23,velo,50.69,min,59.3,454.8
1013,2025-02-24,course,1.48,h,59.3,775.3
1013,2025-02-25,velo,51.56,min,59.3,448.5
1013,2025-02-26,velo,45.07,min,59.3,359.1
1013,2025-02-27,course,56.66,min,59.3,650.3
1013,2025-02-28,natation,59.38,min,59.3,480.2
1013,2025-03-01,course,55.73,min,59.3,531.3
1014,2025-01-01,course,0.67,h,81.1,619.5
1014,2025-01-02,course,1.15,h,81.1,954.6
1014,2025-01-03,course,20.97,min,81.1,290.5
1014,2025-01-04,course,29.56,min,81.1,381.1
1014,2025-01-05,velo,53.37,min,81.1,558.7
1014,2025-01-06,natation,67.15,min,81.1,790.4
1014,2025-01-07,natation,49.04,min,81.1,497.4
1014,2025-01-08,course,37.01,min,81.1,515.3
1014,2025-01-09,natation,0.7,h,81.1,444.9
1014,2025-01-10,course,50.29,min,81.1,657.1
1014,2025-01-11,course,0.67,h,81.1,519.5
1014,2025-01-12,course,51.39,min,81.1,743.1
1014,2025-01-13,course,0.88,h,81.1,702.6
1014,2025-01-14,velo,54.6,min,81.1,534.1
1014,2025-01-15,velo,0.93,h,81.1,592.5
1014,2025-01-16,course,27.68,min,81.1,350.4
1014,2025-01-17,velo,54.04,min,81.1,505.7
1014,2025-01-18,natation,0.7,h,81.1,509.8
1014,2025-01-19,course,48.69,min,81.1,710.3
1014,2025-01-20,velo,1.13,h,81.1,628.2
1014,2025-01-21,velò,47.94,min,81.1,554.1
1014,2025-01-22,course,51.08,min,81.1,676.4
1014,2025-01-23,course,29.18,min,81.1,383.2
1014,2025-01-24,course,45.99,min,81.1,650.2
1014,2025-01-25,course,34.26,min,81.1,490.0
1014,2025-01-26,velo,43.68,min,81.1,406.1
1014,2025-01-27,natation,0.79,h,81.1,502.6
1014,2025-01-28,course,45.47,min,81.1,662.0
1014,2025-01-29,velo,1.37,h,81.1,908.8
1014,2025-01-30,velo,15.06,min,81.1,184.6
1014,2025-01-31,natation,62.26,min,81.1,732.3
1014,2025-02-01,cours,15.18,min,81.1,179.1
1014,2025-02-02,natation,56.66,min,81.1,681.6
1014,2025-02-03,course,47.53,min,81.1,685.8
1014,2025-02-04,velo,49.76,min,81.1,519.6
1014,2025-02-05,run,40.44,min,81.1,543.7
1014,2025-02-06,velo,37.03,min,81.1,468.6
1014,2025-02-07,natation,1.41,h,81.1,1018.7
1014,2025-02-08,velo,54.88,min,81.1,712.4
1014,2025-02-09,course,62.17,min,81.1,916.0
1014,2025-02-10,course,47.5,min,81.1,607.7
1014,2025-02-11,velo,41.38,min,81.1,439.9
1014,2025-02-12,velo,45.25,min,81.1,634.5
1014,2025-02-13,velo,24.97,min,81.1,208.3
1014,2025-02-14,velo,1.14,h,81.1,772.9
1014,2025-02-15,course,54.81,min,81.1,801.5
1014,2025-02-16,cours,1.1,h,81.1,1017.6
1014,2025-02-17,velo,1.1,h,81.1,461.4
1014,2025-02-18,course,1.04,h,81.1,825.0
1014,2025-02-19,velo,44.18,min,81.1,522.3
1014,2025-02-20,course,36.01,min,81.1,486.7
1014,2025-02-21,cours,53.04,min,81.1,670.1
1014,2025-02-22,natation,1.34,h,81.1,820.2
1014,2025-02-23,course,1.12,h,81.1,892.7
1014,2025-02-24,velo,30.58,min,81.1,320.4
1014,2025-02-25,course,58.25,min,81.1,872.2
1014,2025-02-26,velo,0.89,h,81.1,489.9
1014,2025-02-27,velo,82.93,min,81.1,847.7
1014,2025-02-28,velo,0.95,h,81.1,485.2
1014,2025-03-01,velo,0.92,h,81.1,584.1
1015,2025-01-01,velo,0.99,h,78.6,673.9
1015,2025-01-02,velo,56.69,min,78.6,583.6
1015,2025-01-03,natation,52.24,min,78.6,539.9
1015,2025-01-04,natation,47.66,min,78.6,652.8
1015,2025-01-05,run,64.22,min,78.6,965.9
1015,2025-01-06,course,68.3,min,78.6,954.6
1015,2025-01-07,course,74.97,min,78.6,1130.5
1015,2025-01-08,course,51.82,min,78.6,702.0
1015,2025-01-09,velo,70.77,min,78.6,712.5
1015,2025-01-10,velo,1.06,h,78.6,694.4
1015,2025-01-11,natation,51.78,min,78.6,553.0
1015,2025-01-12,natation,0.71,h,78.6,465.8
1015,2025-01-13,course,41.34,min,78.6,556.1
1015,2025-01-14,natation,1.18,h,78.6,637.5
1015,2025-01-15,velo,57.65,min,78.6,541.8
1015,2025-01-16,velo,35.76,min,78.6,384.6
1015,2025-01-17,velo,63.62,min,78.6,629.5
1015,2025-01-18,course,33.03,min,78.6,441.4
1015,2025-01-19,velo,44.24,min,78.6,154.8
1015,2025-01-20,course,33.74,min,,523.0
1015,2025-01-21,velo,42.58,min,78.6,418.1
1015,2025-01-22,course,0.91,h,78.6,661.8
1015,2025-01-23,course,48.38,min,78.6,648.6
1015,2025-01-24,velo,23.67,min,78.6,239.6
1015,2025-01-25,cours,30.31,min,78.6,450.5
1015,2025-01-26,natation,42.8,min,78.6,499.8
1015,2025-01-27,course,11.97,min,78.6,166.9
1015,2025-01-28,velo,40.46,min,78.6,440.0
1015,2025-01-29,velo,24.83,min,78.6,276.0
1015,2025-01-30,velo,38.99,min,78.6,354.0
1015,2025-01-31,velo,0.84,h,78.6,464.6
1015,2025-02-01,course,1.15,h,78.6,1082.6
1015,2025-02-02,velo,28.74,min,78.6,257.0
1015,2025-02-03,velo,31.59,min,78.6,392.7
1015,2025-02-04,velo,0.68,h,78.6,362.1
1015,2025-02-05,natation,25.66,min,78.6,272.9
1015,2025-02-06,course,59.98,min,78.6,804.9
1015,2025-02-07,velo,47.62,min,78.6,478.3
1015,2025-02-08,course,1.04,h,78.6,784.9
1015,2025-02-09,course,0.87,h,78.6,843.2
1015,2025-02-10,cours,56.73,min,78.6,802.2
1015,2025-02-11,velo,58.38,min,78.6,513.7
1015,2025-02-12,natation,66.72,min,78.6,857.0
1015,2025-02-13,course,37.28,min,78.6,468.5
1015,2025-02-14,velo,0.76,h,78.6,414.6
1015,2025-02-15,course,0.69,h,78.6,612.9
1015,2025-02-16,velo,53.2,min,78.6,585.6
1015,2025-02-17,natation,40.3,min,78.6,390.1
1015,2025-02-18,course,45.51,min,78.6,453.5
1015,2025-02-19,velo,1.3,h,78.6,689.4
1015,2025-02-20,velo,57.82,min,78.6,517.4
1015,2025-02-21,velo,57.73,min,78.6,628.5
1015,2025-02-22,natation,32.53,min,78.6,363.1
1015,2025-02-23,natation,60.39,min,78.6,623.2
1015,2025-02-24,course,48.13,min,78.6,698.1
1015,2025-02-25,course,67.28,min,78.6,878.2
1015,2025-02-26,natation,1.27,h,78.6,781.7
1015,2025-02-27,course,42.65,min,78.6,561.2
1015,2025-02-28,natation,0.99,h,78.6,622.0
1015,2025-03-01,natation,72.21,min,78.6,813.7
1016,2025-01-01,velo,27.6,min,81.1,294.0
1016,2025-01-02,velo,35.27,min,81.1,377.2
1016,2025-01-03,velo,50.6,min,81.1,429.2
1016,2025-01-04,course,69.68,min,81.1,1063.2
1016,2025-01-05,natation,1.08,h,81.1,643.9
1016,2025-01-06,velo,67.29,min,81.1,723.4
1016,2025-01-07,velo,59.7,min,81.1,599.6
1016,2025-01-08,course,76.46,min,81.1,875.8
1016,2025-01-09,natation,1.02,h,81.1,735.3
1016,2025-01-10,velo,59.65,min,81.1,547.6
1016,2025-01-11,cours,38.47,min,81.1,589.1
1016,2025-01-12,course,20.7,min,81.1,235.0
1016,2025-01-13,velo,32.34,min,81.1,365.5
1016,2025-01-14,velo,1.19,h,81.1,761.9
1016,2025-01-15,velo,0.94,h,81.1,650.8
1016,2025-01-16,course,50.21,min,81.1,680.0
1016,2025-01-17,course,30.87,min,81.1,498.3
1016,2025-01-18,velo,47.15,min,81.1,412.7
1016,2025-01-19,course,1.22,h,81.1,897.3
1016,2025-01-20,course,1.13,h,81.1,933.0
1016,2025-01-21,natation,62.52,min,81.1,619.6
1016,2025-01-22,velo,24.28,min,81.1,253.6
1016,2025-01-23,velo,71.37,min,81.1,764.9
1016,2025-01-24,natation,42.86,min,,578.4
1016,2025-01-25,natation,44.27,min,81.1,577.0
1016,2025-01-26,natation,0.92,h,,570.6
1016,2025-01-27,course,1.27,h,81.1,1175.3
1016,2025-01-28,run,43.64,min,81.1,608.7
1016,2025-01-29,course,57.01,min,81.1,817.6
1016,2025-01-30,course,1.08,h,81.1,866.8
1016,2025-01-31,velo,1.02,h,81.1,572.6
1016,2025-02-01,course,48.74,min,81.1,688.7
1016,2025-02-02,course,0.84,h,81.1,680.7
1016,2025-02-03,velo,36.6,min,81.1,386.7
1016,2025-02-04,natation,28.58,min,81.1,323.0
1016,2025-02-05,course,78.45,min,81.1,1227.1
1016,2025-02-06,course,36.61,min,81.1,514.5
1016,2025-02-07,course,42.93,min,81.1,481.9
1016,2025-02-08,course,60.98,min,81.1,911.6
1016,2025-02-09,natation,50.64,min,81.1,647.8
1016,2025-02-10,velo,23.25,min,81.1,282.3
1016,2025-02-11,course,54.75,min,81.1,812.9
1016,2025-02-12,velo,10.0,min,81.1,96.2
1016,2025-02-13,course,45.97,min,81.1,679.2
1016,2025-02-14,course,51.92,min,81.1,689.3
1016,2025-02-15,course,0.63,h,81.1,486.3
1016,2025-02-16,run,0.47,h,81.1,330.7
1016,2025-02-17,velo,42.87,min,81.1,439.5
1016,2025-02-18,velo,70.77,min,81.1,812.2
1016,2025-02-19,velo,29.88,min,81.1,358.2
1016,2025-02-20,course,24.84,min,81.1,340.3
1016,2025-02-21,velo,44.08,min,81.1,472.0
1016,2025-02-22,velo,36.15,min,81.1,379.2
1016,2025-02-23,course,43.28,min,81.1,632.4
1016,2025-02-24,velo,38.19,min,81.1,352.1
1016,2025-02-25,velo,55.52,min,81.1,623.4
1016,2025-02-26,course,33.21,min,81.1,466.1
1016,2025-02-27,natation,28.59,min,81.1,338.2
1016,2025-02-28,course,74.5,min,81.1,1289.0
1016,2025-03-01,natation,1.24,h,81.1,837.3
1017,2025-01-01,natation,35.36,min,76.6,374.2
1017,2025-01-02,natation,24.24,min,76.6,249.7
1017,2025-01-03,course,1.55,h,76.6,1189.0
1017,2025-01-04,course,40.66,min,76.6,509.5
1017,2025-01-05,velo,69.23,min,76.6,625.6
1017,2025-01-06,course,1.36,h,76.6,1026.9
1017,2025-01-07,natation,48.74,min,76.6,423.0
1017,2025-01-08,run,0.3,h,76.6,267.0
1017,2025-01-09,natation,40.03,min,76.6,370.7
1017,2025-01-10,velo,29.94,min,76.6,259.9
1017,2025-01-11,velo,52.88,min,76.6,549.4
1017,2025-01-12,velo,42.84,min,76.6,396.5
1017,2025-01-13,natation,71.03,min,76.6,879.9
1017,2025-01-14,velo,35.51,min,76.6,424.1
1017,2025-01-15,velo,45.45,min,76.6,445.0
1017,2025-01-16,velo,68.35,min,76.6,766.9
1017,2025-01-17,velo,18.57,min,76.6,174.7
1017,2025-01-18,velo,0.78,h,76.6,475.6
1017,2025-01-19,velo,0.86,h,76.6,571.4
1017,2025-01-20,course,33.62,min,76.6,476.2
1017,2025-01-21,course,48.71,min,76.6,643.0
1017,2025-01-22,course,29.92,min,76.6,485.4
1017,2025-01-23,natation,39.01,min,76.6,360.8
1017,2025-01-24,velo,1.0,h,76.6,627.2
1017,2025-01-25,course,1.22,h,76.6,958.5
1017,2025-01-26,velo,64.09,min,76.6,723.9
1017,2025-01-27,velo,38.71,min,76.6,389.8
1017,2025-01-28,course,25.58,min,76.6,388.1
1017,2025-01-29,velo,1.2,h,76.6,617.3
1017,2025-01-30,course,26.82,min,76.6,379.2
1017,2025-01-31,course,41.54,min,76.6,589.3
1017,2025-02-01,course,0.99,h,76.6,857.5
1017,2025-02-02,velo,32.25,min,76.6,327.3
1017,2025-02-03,course,0.78,h,76.6,643.8
1017,2025-02-04,course,79.92,min,76.6,1116.5
1017,2025-02-05,velo,41.45,min,76.6,399.5
1017,2025-02-06,course,1.31,h,76.6,1032.8
1017,2025-02-07,course,23.98,min,76.6,340.8
1017,2025-02-08,velo,36.78,min,76.6,362.8
1017,2025-02-09,course,47.04,min,76.6,692.4
1017,2025-02-10,natation,72.76,min,76.6,854.9
1017,2025-02-11,course,34.19,min,76.6,440.8
1017,2025-02-12,course,49.5,min,76.6,744.6
1017,2025-02-13,course,27.47,min,76.6,350.6
1017,2025-02-14,velo,21.26,min,76.6,248.2
1017,2025-02-15,velo,28.32,min,76.6,305.9
1017,2025-02-16,course,1.01,h,76.6,852.1
1017,2025-02-17,cours,31.64,min,76.6,385.9
1017,2025-02-18,velo,0.9,h,76.6,533.5
1017,2025-02-19,velo,35.08,min,76.6,404.9
1017,2025-02-20,course,35.99,min,76.6,152.8
1017,2025-02-21,velo,52.6,min,76.6,519.5
1017,2025-02-22,velo,53.35,min,76.6,492.6
1017,2025-02-23,course,1.61,h,76.6,1212.2
1017,2025-02-24,course,1.53,h,76.6,1268.1
1017,2025-02-25,course,67.43,min,76.6,888.6
1017,2025-02-26,velo,51.58,min,76.6,567.4
1017,2025-02-27,course,39.51,min,76.6,521.8
1017,2025-02-28,cours,50.05,min,76.6,738.5
1017,2025-03-01,natation,0.79,h,76.6,477.5
1018,2025-01-01,course,49.96,min,62.6,602.7
1018,2025-01-02,course,25.06,min,62.6,284.3
1018,2025-01-03,course,53.74,min,62.6,609.1
1018,2025-01-04,course,43.28,min,62.6,473.6
1018,2025-01-05,course,20.31,min,62.6,225.7
1018,2025-01-06,velo,0.84,h,62.6,414.1
1018,2025-01-07,course,33.44,min,62.6,338.9
1018,2025-01-08,velo,1.27,h,62.6,614.0
1018,2025-01-09,course,38.33,min,62.6,436.6
1018,2025-01-10,course,48.77,min,62.6,530.7
1018,2025-01-11,natation,45.32,min,62.6,427.8
1018,2025-01-12,course,43.79,min,62.6,453.9
1018,2025-01-13,velo,54.29,min,62.6,449.2
1018,2025-01-14,velo,54.04,min,62.6,416.4
1018,2025-01-15,velo,60.23,min,62.6,446.8
1018,2025-01-16,velo,1.25,h,62.6,668.2
1018,2025-01-17,course,1.39,h,62.6,961.5
1018,2025-01-18,course,38.77,min,62.6,376.5
1018,2025-01-19,natation,54.76,min,62.6,476.7
1018,2025-01-20,velo,30.94,min,62.6,277.5
1018,2025-01-21,course,62.56,min,62.6,783.3
1018,2025-01-22,course,1.13,h,62.6,555.4
1018,2025-01-23,natation,37.48,min,62.6,296.6
1018,2025-01-24,run,70.12,min,62.6,698.4
1018,2025-01-25,natation,38.7,min,62.6,357.9
1018,2025-01-26,course,72.94,min,62.6,819.8
1018,2025-01-27,natation,36.15,min,62.6,385.2
1018,2025-01-28,velò,45.64,min,62.6,316.4
1018,2025-01-29,velo,71.64,min,62.6,538.4
